grid_id,researchers,date,time_start,time_finish,time_of_transect,duration,time_recorded_wildlife,grid_line,grid_line_detected,grid_line_direction,x_transect,y_transect,x_mid,y_mid,x_species,y_species,habitat_type,species_detected,scientific_name,wildlife_size,bearing_to_wildlife,distance_to_wildlife,bearing_to_line,distance_perpendicular,province,notes
19,"Theam Vichet, Heam Pheak and Saly Suny",2023-01-26,13:00,16:30,PM,3:30,NA,D,NA,west,570052,1455901,569552,1456401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
19,"Theam Vichet, Heam Pheak and Saly Suny",2023-01-26,13:00,16:30,PM,3:30,NA,C,NA,south,570052,1456901,569552,1456401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
19,"Theam Vichet, Heam Pheak and Saly Suny",2023-01-26,13:00,16:30,PM,3:30,NA,B,NA,east,569052,1456901,569552,1456401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
19,"Theam Vichet, Heam Pheak and Saly Suny",2023-01-26,13:00,16:30,PM,3:30,13:20,D,A - D,west,NA,NA,569552,1456401,569338,1455875,Evergreen,Great Hornbill,Buceros bicornis,1,15,41,90,10.61158084920330000000,Kratie,
19,"Theam Vichet, Heam Pheak and Saly Suny",2023-01-26,13:00,16:30,PM,3:30,13:50,D,A - D,west,NA,NA,569552,1456401,569928,1455895,Evergreen,Great Hornbill,Buceros bicornis,1,180,16,90,0.00000000000000195943,Kratie,
19,"Theam Vichet, Heam Pheak and Saly Suny",2023-01-26,6:00,11:35,AM,5:35,8:40,B,B - C,east,NA,NA,569552,1456401,569829,1456871,Evergreen,Wild pig,Sus scrofa,1,165,7,90,1.81173331571765000000,Kratie,
19,"Theam Vichet, Heam Pheak and Saly Suny",2023-01-26,13:00,16:30,PM,3:30,15:13,B,C - B,east,NA,NA,569552,1456401,569802,1456866,Evergreen,Great Hornbill,Buceros bicornis,1,250,13,270,12.21600407021680000000,Kratie,
19,"Theam Vichet, Heam Pheak and Saly Suny",2023-01-26,13:00,16:30,PM,3:30,15:17,B,C - B,east,NA,NA,569552,1456401,569762,1456863,Evergreen,Great Hornbill,Buceros bicornis,1,245,50,270,45.31538935183250000000,Kratie,
19,"Theam Vichet, Heam Pheak and Saly Suny",2023-01-26,6:00,11:35,AM,5:35,10:22,D ,D - A,west,NA,NA,569552,1456401,579971,1455907,Evergreen,Great Hornbill,Buceros bicornis,1,325,31,270,17.78086952688240000000,Kratie,
20,"Chea Nim, Nov Soa and Chea Vanna",2023-01-24,6:00,11:34,AM,5:34,6:37,A ,A​​ - B,north,NA,NA,575552,1456401,575065,1456131,Evergreen,Great Hornbill,Buceros bicornis,2,320,25,360,16.06969024216350000000,Kratie,
20,"Chea Nim, Nov Soa and Chea Vanna",2023-01-24,6:00,11:34,AM,5:34,6:51,A ,A​​ - B,north,NA,NA,575552,1456401,575045,1456353,Evergreen,Great Hornbill,Buceros bicornis,2,100,30,360,29.54423259036620000000,Kratie,
20,"Chea Nim, Nov Soa and Chea Vanna",2023-01-24,6:00,11:34,AM,5:34,NA,A ,NA,north,575052,1455901,575552,1456401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
20,"Chea Nim, Nov Soa and Chea Vanna",2023-01-24,6:00,11:34,AM,5:34,NA,B,NA,east,575052,1456901,575552,1456401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
20,"Chea Nim, Nov Soa and Chea Vanna",2023-01-24,6:00,11:34,AM,5:34,NA,C,NA,south,576052,1456901,575552,1456401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
20,"Chea Nim, Nov Soa and Chea Vanna",2023-01-24,6:00,11:34,AM,5:34,NA,D,NA,west,576052,1455901,575552,1456401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
20,"Chea Nim, Nov Soa and Chea Vanna",2023-01-24,13:00,16:35,PM,3:35,NA,A ,NA,north,575052,1455901,575552,1456401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
20,"Chea Nim, Nov Soa and Chea Vanna",2023-01-24,13:00,16:35,PM,3:35,NA,D,NA,west,576052,1455901,575552,1456401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
20,"Chea Nim, Nov Soa and Chea Vanna",2023-01-24,13:00,16:35,PM,3:35,NA,C,NA,south,576052,1456901,575552,1456401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
20,"Chea Nim, Nov Soa and Chea Vanna",2023-01-24,13:00,16:35,PM,3:35,NA,B,NA,east,575052,1456901,575552,1456401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kratie,No wildlife
20,"Chea Nim, Nov Soa and Chea Vanna",2023-01-24,6:00,11:34,AM,5:34,10:32,D ,D - A,west,NA,NA,575552,1456401,575753,1455893,Evergreen,Long-tailed macaque,Macaca fascicularis,6,205,15,270,6.33927392611049000000,Kratie,
21,Dong Phirun and Seng Naroth,2023-02-22,6:02,11:42,AM,5:40,6:57,A ,A​​ - B,north,NA,NA,544552,1459401,544098,1459315,Evergreen,Great Hornbill,Buceros bicornis,5,340,70,360,23.94141003279680000000,Kampong Thom,
21,Dong Phirun and Seng Naroth,2023-02-22,6:02,11:42,AM,5:40,7:20,A ,A​​ - B,north,NA,NA,544552,1459401,544050,1459906,Evergreen,Great Hornbill,Buceros bicornis,4,335,45,360,19.01782177833150000000,Kampong Thom,
21,Dong Phirun and Seng Naroth,2023-02-22,13:03,16:29,PM,3:26,13:34,D,A - D,west,NA,NA,544552,1459401,544386,1458885,Evergreen,Great Hornbill,Buceros bicornis,2,35,33,90,18.92802239958450000000,Kampong Thom,
21,Dong Phirun and Seng Naroth,2023-02-22,6:02,11:42,AM,5:40,NA,A ,NA,north,544052,1458901,544552,1459401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
21,Dong Phirun and Seng Naroth,2023-02-22,6:02,11:42,AM,5:40,NA,B,NA,east,544052,1459901,544552,1459401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
21,Dong Phirun and Seng Naroth,2023-02-22,6:02,11:42,AM,5:40,NA,C,NA,south,545052,1459901,544552,1459401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
21,Dong Phirun and Seng Naroth,2023-02-22,6:02,11:42,AM,5:40,NA,D ,NA,west,545052,1458901,544552,1459401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
21,Dong Phirun and Seng Naroth,2023-02-22,13:03,16:29,PM,3:26,NA,A ,NA,north,544052,1458901,544552,1459401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
21,Dong Phirun and Seng Naroth,2023-02-22,13:03,16:29,PM,3:26,NA,D ,NA,west,545052,1458901,544552,1459401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
21,Dong Phirun and Seng Naroth,2023-02-22,13:03,16:29,PM,3:26,NA,C ,NA,south,545052,1459901,544552,1459401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
21,Dong Phirun and Seng Naroth,2023-02-22,13:03,16:29,PM,3:26,NA,B ,NA,east,544052,1459901,544552,1459401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
21,Dong Phirun and Seng Naroth,2023-02-22,6:02,11:42,AM,5:40,8:21,B,B - C,east,NA,NA,544552,1459401,544785,1459917,Evergreen,Great Hornbill,Buceros bicornis,2,130,31,90,23.74737773668830000000,Kampong Thom,
21,Dong Phirun and Seng Naroth,2023-02-22,6:02,11:42,AM,5:40,10:15,D ,D - A,west,NA,NA,544552,1459401,544400,1458881,Evergreen,Long-tailed macaque,Macaca fascicularis,7,175,45,270,3.92200842364462000000,Kampong Thom,
21,Dong Phirun and Seng Naroth,2023-02-22,13:03,16:29,PM,3:26,14:22,C,D - C,south,NA,NA,544552,1459401,545044,1459177,Evergreen,Long-tailed macaque,Macaca fascicularis,5,30,39,360,19.50000000000000000000,Kampong Thom,
22,"Hul Bora, Him Yul and Rot Polo",2023-02-22,6:07,11:39,AM,5:32,6:50,A ,A​​ - B,north,NA,NA,546552,1459401,545964,1459330,Evergreen,Green Peafowl,Pavo muticus,3,273,10,360,9.98629534754574000000,Kampong Thom,
22,"Hul Bora, Him Yul and Rot Polo",2023-02-22,6:07,11:39,AM,5:32,8:12,B,B - C,east,NA,NA,546552,1459401,546704,1459914,Evergreen,Long-tailed macaque,Macaca fascicularis,9,16,53,90,14.60877985830100000000,Kampong Thom,
22,"Hul Bora, Him Yul and Rot Polo",2023-02-22,6:07,11:39,AM,5:32,NA,A ,NA,north,546052,1458901,546552,1459401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
22,"Hul Bora, Him Yul and Rot Polo",2023-02-22,6:07,11:39,AM,5:32,NA,B,NA,east,546052,1459901,546552,1459401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
22,"Hul Bora, Him Yul and Rot Polo",2023-02-22,6:07,11:39,AM,5:32,NA,C,NA,south,547052,1459901,546552,1459401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
22,"Hul Bora, Him Yul and Rot Polo",2023-02-22,6:07,11:39,AM,5:32,NA,D ,NA,west,547052,1458901,546552,1459401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
22,"Hul Bora, Him Yul and Rot Polo",2023-02-22,13:06,16:49,PM,3:43,NA,A ,NA,north,546052,1458901,546552,1459401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
22,"Hul Bora, Him Yul and Rot Polo",2023-02-22,13:06,16:49,PM,3:43,NA,D ,NA,west,547052,1458901,546552,1459401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
22,"Hul Bora, Him Yul and Rot Polo",2023-02-22,13:06,16:49,PM,3:43,NA,C ,NA,south,547052,1459901,546552,1459401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
22,"Hul Bora, Him Yul and Rot Polo",2023-02-22,13:06,16:49,PM,3:43,NA,B ,NA,east,546052,1459901,546552,1459401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
22,"Hul Bora, Him Yul and Rot Polo",2023-02-22,13:06,16:49,PM,3:43,14:41,B,C - B,east,NA,NA,546552,1459401,547052,1459911,Evergreen,Long-tailed macaque,Macaca fascicularis,14,76,60,270,58.21774357655980000000,Kampong Thom,
22,"Hul Bora, Him Yul and Rot Polo",2023-02-22,6:07,11:39,AM,5:32,10:57,D ,D - A,west,NA,NA,546552,1459401,546063,1458906,Evergreen,Pileated gibbon,Hylobates pileatus,4,150,75,270,37.50000000000000000000,Kampong Thom,
23,"Heam Pheak, Theam Vichet ",2023-02-10,6:00,11:30,AM,5:30,6:54,A ,A​​ - B,north,NA,NA,551552,1460401,551020,1460610,Evergreen,Indochinese silvered langur,Trachypithecus germaini,2,60,10,360,8.66025403784439000000,Kampong Thom,
23,"Heam Pheak, Theam Vichet ",2023-02-10,6:00,11:30,AM,5:30,NA,A ,NA,north,551052,1459901,551552,1460401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
23,"Heam Pheak, Theam Vichet ",2023-02-10,6:00,11:30,AM,5:30,NA,B,NA,east,551052,1460901,551552,1460401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
23,"Heam Pheak, Theam Vichet ",2023-02-10,6:00,11:30,AM,5:30,NA,C,NA,south,552052,1460901,551552,1460401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
23,"Heam Pheak, Theam Vichet ",2023-02-10,6:00,11:30,AM,5:30,NA,D,NA,west,552052,1459901,551552,1460401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
23,"Heam Pheak, Theam Vichet ",2023-02-10,13:00,16:27,PM,3:27,NA,A ,NA,north,551052,1459901,551552,1460401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
23,"Heam Pheak, Theam Vichet ",2023-02-10,13:00,16:27,PM,3:27,NA,D,NA,west,552052,1459901,551552,1460401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
23,"Heam Pheak, Theam Vichet ",2023-02-10,13:00,16:27,PM,3:27,NA,C,NA,south,552052,1460901,551552,1460401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
23,"Heam Pheak, Theam Vichet ",2023-02-10,13:00,16:27,PM,3:27,NA,B,NA,east,551052,1460901,551552,1460401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
23,"Heam Pheak, Theam Vichet ",2023-02-10,6:00,11:30,AM,5:30,7:51,B,B - C,east,NA,NA,551552,1460401,551213,1460868,Evergreen,Wild pig,Sus scrofa,2,130,27,90,20.68319996421240000000,Kampong Thom,
23,"Heam Pheak, Theam Vichet ",2023-02-10,6:00,11:30,AM,5:30,9:37,C,C - D,south,NA,NA,551552,1460401,552107,1460115,Evergreen,Long-tailed macaque,Macaca fascicularis,5,165,15,180,3.88228567653782000000,Kampong Thom,
23,"Heam Pheak, Theam Vichet ",2023-02-10,6:00,11:30,AM,5:30,10:06,D ,D - A,west,NA,NA,551552,1460401,551721,1456896,Evergreen,Wild pig,Sus scrofa,1,340,19,270,6.49838272318770000000,Kampong Thom,
23,"Heam Pheak, Theam Vichet ",2023-02-10,13:00,16:27,PM,3:27,14:16,C,D - C,south,NA,NA,551552,1460401,552037,1460568,Evergreen,Great Hornbill,Buceros bicornis,1,160,40,360,13.68080573302680000000,Kampong Thom,
24,Chea Nim and Chea Vanna,2023-02-11,6:04,11:35,AM,5:31,7:06,A ,A​​ - B,north,NA,NA,556552,1460401,556044,1460877,Evergreen,Wild pig,Sus scrofa,2,140,17,360,10.92738936467120000000,Kampong Thom,
24,Chea Nim and Chea Vanna,2023-02-11,6:04,11:35,AM,5:31,NA,A ,NA,north,556052,1459901,556552,1460401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
24,Chea Nim and Chea Vanna,2023-02-11,6:04,11:35,AM,5:31,NA,B,NA,east,556052,1460901,556552,1460401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
24,Chea Nim and Chea Vanna,2023-02-11,6:04,11:35,AM,5:31,NA,C,NA,south,557052,1460901,556552,1460401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
24,Chea Nim and Chea Vanna,2023-02-11,6:04,11:35,AM,5:31,NA,D ,NA,west,557052,1459901,556552,1460401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
24,Chea Nim and Chea Vanna,2023-02-11,13:02,16:35,PM,3:33,NA,A ,NA,north,556052,1459901,556552,1460401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
24,Chea Nim and Chea Vanna,2023-02-11,13:02,16:35,PM,3:33,NA,D ,NA,west,557052,1459901,556552,1460401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
24,Chea Nim and Chea Vanna,2023-02-11,13:02,16:35,PM,3:33,NA,C ,NA,south,557052,1460901,556552,1460401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
24,Chea Nim and Chea Vanna,2023-02-11,13:02,16:35,PM,3:33,NA,B ,NA,east,556052,1460901,556552,1460401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
24,Chea Nim and Chea Vanna,2023-02-11,6:04,11:35,AM,5:31,7:40,B,B - C,east,NA,NA,556552,1460401,556111,1460901,Evergreen,Long-tailed macaque,Macaca fascicularis,4,80,35,90,34.46827135542730000000,Kampong Thom,
25,Nov Soa and Chea Vanna,2023-02-23,6:00,11:37,AM,5:37,6:36,A ,A​​ - B,north,NA,NA,563552,1461401,563053,1461354,Evergreen,Great Hornbill,Buceros bicornis,2,40,20,360,12.85575219373080000000,Kampong Thom,
25,Nov Soa and Chea Vanna,2023-02-23,6:00,11:37,AM,5:37,NA,A ,NA,north,563052,1460901,563552,1461401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
25,Nov Soa and Chea Vanna,2023-02-23,6:00,11:37,AM,5:37,NA,B,NA,east,563052,1461901,563552,1461401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
25,Nov Soa and Chea Vanna,2023-02-23,6:00,11:37,AM,5:37,NA,C,NA,south,564052,1461901,563552,1461401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
25,Nov Soa and Chea Vanna,2023-02-23,6:00,11:37,AM,5:37,NA,D ,NA,west,564052,1460901,563552,1461401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
25,Nov Soa and Chea Vanna,2023-02-23,13:00,16:30,PM,3:30,NA,A ,NA,north,563052,1460901,563552,1461401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
25,Nov Soa and Chea Vanna,2023-02-23,13:00,16:30,PM,3:30,NA,D ,NA,west,564052,1460901,563552,1461401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
25,Nov Soa and Chea Vanna,2023-02-23,13:00,16:30,PM,3:30,NA,C ,NA,south,564052,1461901,563552,1461401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
25,Nov Soa and Chea Vanna,2023-02-23,13:00,16:30,PM,3:30,NA,B ,NA,east,563052,1461901,563552,1461401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
25,Nov Soa and Chea Vanna,2023-02-23,6:00,11:37,AM,5:37,8:44,C,C - D,south,NA,NA,563552,1461401,564053,1461860,Evergreen,Pileated gibbon,Hylobates pileatus,2,230,20,180,15.32088886237960000000,Kampong Thom,
26,"Bon Dea, Khiev Kimnannara and Sok Nen",2023-02-13,6:03,11:31,AM,5:28,NA,A ,NA,north,543052,1461901,543552,1462401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
26,"Bon Dea, Khiev Kimnannara and Sok Nen",2023-02-13,6:03,11:31,AM,5:28,NA,B,NA,east,543052,1462901,543552,1462401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
26,"Bon Dea, Khiev Kimnannara and Sok Nen",2023-02-13,6:03,11:31,AM,5:28,NA,C,NA,south,544052,1462901,543552,1462401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
26,"Bon Dea, Khiev Kimnannara and Sok Nen",2023-02-13,6:03,11:31,AM,5:28,NA,D ,NA,west,544052,1461901,543552,1462401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
26,"Bon Dea, Khiev Kimnannara and Sok Nen",2023-02-13,13:00,16:30,PM,3:30,NA,A ,NA,north,543052,1461901,543552,1462401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
26,"Bon Dea, Khiev Kimnannara and Sok Nen",2023-02-13,13:00,16:30,PM,3:30,NA,D ,NA,west,544052,1461901,543552,1462401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
26,"Bon Dea, Khiev Kimnannara and Sok Nen",2023-02-13,13:00,16:30,PM,3:30,NA,C ,NA,south,544052,1462901,543552,1462401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
26,"Bon Dea, Khiev Kimnannara and Sok Nen",2023-02-13,13:00,16:30,PM,3:30,NA,B ,NA,east,543052,1462901,543552,1462401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
26,"Bon Dea, Khiev Kimnannara and Sok Nen",2023-02-13,6:03,11:31,AM,5:28,8:10,B,B - C,east,NA,NA,543552,1462401,543624,1462888,Evergreen,Pileated gibbon,Hylobates pileatus,1,90,30,90,30.00000000000000000000,Kampong Thom,
26,"Bon Dea, Khiev Kimnannara and Sok Nen",2023-02-13,6:03,11:31,AM,5:28,8:10,B,B - C,east,NA,NA,543552,1462401,543624,1462888,Evergreen,Pileated gibbon,Hylobates pileatus,1,200,39,90,13.33878558970110000000,Kampong Thom,
26,"Bon Dea, Khiev Kimnannara and Sok Nen",2023-02-13,6:03,11:31,AM,5:28,8:10,B,B - C,east,NA,NA,543552,1462401,543624,1462888,Evergreen,Pileated gibbon,Hylobates pileatus,2,350,62,90,10.76618701534970000000,Kampong Thom,
27,Theam Vichet and Heam Pheak ,2023-02-12,6:00,11:30,AM,5:30,6:20,A ,A​​ - B,north,NA,NA,555552,1462401,555062,1461894,Evergreen,Wild pig,Sus scrofa,1,200,5,360,1.71010071662834000000,Kampong Thom,
27,Theam Vichet and Heam Pheak ,2023-02-12,6:00,11:30,AM,5:30,7:06,A ,A​​ - B,north,NA,NA,555552,1462401,555045,1462914,Evergreen,Great Hornbill,Buceros bicornis,2,100,9,360,8.86326977710987000000,Kampong Thom,
27,Theam Vichet and Heam Pheak ,2023-02-12,6:00,11:30,AM,5:30,NA,A ,NA,north,555052,1461901,555552,1462401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
27,Theam Vichet and Heam Pheak ,2023-02-12,6:00,11:30,AM,5:30,NA,B,NA,east,555052,1462901,555552,1462401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
27,Theam Vichet and Heam Pheak ,2023-02-12,6:00,11:30,AM,5:30,NA,C,NA,south,556052,1462901,555552,1462401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
27,Theam Vichet and Heam Pheak ,2023-02-12,6:00,11:30,AM,5:30,NA,D ,NA,west,556052,1461901,555552,1462401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
27,Theam Vichet and Heam Pheak ,2023-02-12,13:00,16:30,PM,3:30,NA,A ,NA,north,555052,1461901,555552,1462401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
27,Theam Vichet and Heam Pheak ,2023-02-12,13:00,16:30,PM,3:30,NA,D ,NA,west,556052,1461901,555552,1462401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
27,Theam Vichet and Heam Pheak ,2023-02-12,13:00,16:30,PM,3:30,NA,C ,NA,south,556052,1462901,555552,1462401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
27,Theam Vichet and Heam Pheak ,2023-02-12,13:00,16:30,PM,3:30,NA,B ,NA,east,555052,1462901,555552,1462401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
27,Theam Vichet and Heam Pheak ,2023-02-12,6:00,11:30,AM,5:30,8:59,B,B - C,east,NA,NA,555552,1462401,555676,1462999,Evergreen,Great Hornbill,Buceros bicornis,1,340,2,90,0.68404028665133700000,Kampong Thom,
27,Theam Vichet and Heam Pheak ,2023-02-12,6:00,11:30,AM,5:30,10:20,C,C - D,south,NA,NA,555552,1462401,555814,1462869,Evergreen,Long-tailed macaque,Macaca fascicularis,2,65,3,180,2.71892336110995000000,Kampong Thom,
27,Theam Vichet and Heam Pheak ,2023-02-12,6:00,11:30,AM,5:30,10:21,C,C - D,south,NA,NA,555552,1462401,555814,1462869,Evergreen,Great Hornbill,Buceros bicornis,1,65,3,180,2.71892336110995000000,Kampong Thom,
28,Nov Soa and Chea Vanna ,2023-02-13,6:03,11:30,AM,5:27,6:21,A ,A​​ - B,north,NA,NA,557552,1462401,557032,1462194,Evergreen,Pileated gibbon,Hylobates pileatus,2,260,13,360,12.80250078915870000000,Kampong Thom,
28,Nov Soa and Chea Vanna ,2023-02-13,13:00,16:27,PM,3:27,15:31,A ,B - A,south,NA,NA,557552,1462401,557007,1462537,Evergreen,Pileated gibbon,Hylobates pileatus,2,270,20,180,20.00000000000000000000,Kampong Thom,
28,Nov Soa and Chea Vanna ,2023-02-13,6:03,11:30,AM,5:27,NA,A ,NA,north,557052,1461901,557552,1462401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
28,Nov Soa and Chea Vanna ,2023-02-13,6:03,11:30,AM,5:27,NA,B,NA,east,557052,1462901,557552,1462401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
28,Nov Soa and Chea Vanna ,2023-02-13,6:03,11:30,AM,5:27,NA,C,NA,south,558052,1462901,557552,1462401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
28,Nov Soa and Chea Vanna ,2023-02-13,6:03,11:30,AM,5:27,NA,D ,NA,west,558052,1461901,557552,1462401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
28,Nov Soa and Chea Vanna ,2023-02-13,13:00,16:27,PM,3:27,NA,A ,NA,north,557052,1461901,557552,1462401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
28,Nov Soa and Chea Vanna ,2023-02-13,13:00,16:27,PM,3:27,NA,D ,NA,west,558052,1461901,557552,1462401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
28,Nov Soa and Chea Vanna ,2023-02-13,13:00,16:27,PM,3:27,NA,C ,NA,south,558052,1462901,557552,1462401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
28,Nov Soa and Chea Vanna ,2023-02-13,13:00,16:27,PM,3:27,NA,B ,NA,east,557052,1462901,557552,1462401,NA,NA,Evergreen,NA,NA,NA,NA,NA,NA,NA,Kampong Thom,No wildlife
29,Theam Vichet and Heam Pheak,2023-02-22,6:00,11:30,AM,5:30,7:34,B,B - C,east,NA,NA,561552,1462401,560328,1461729,Evergreen,Pileated gibbon,Hylobates pileatus,4,225,17,90,12.02081528017130000000,Kampong Thom,
29,Theam Vichet and Heam Pheak,2023-02-22,6:00,11:30,AM,5:30,7:43,B,B - C,east,NA,NA,561552,1462401,560328,1461729,Evergreen,Long-tailed macaque,Macaca fascicularis,5,210,20,90,10.00000000000000000000,Kampong Thom,
29,Theam Vichet and Heam Pheak,2023-02-22,6:00,11:30,AM,5:30,7:54,B,B - C,east,NA,NA,561552,1462401,560328,1461729,Evergreen,Great Hornbill,Buceros bicornis,1,240,30,90,25.98076211353320000000,Kampong Thom,
